"UBIGEO","no2_mean_2019","no2_mean_2020","no2_mean_2021","no2_mean_2022","no2_mean_2023","no2_mean_2024"
"010609",3.19362009974518e-05,3.35347875483238e-05,3.44462956030007e-05,3.81004204268746e-05,3.25815051211752e-05,3.37978281494668e-05
"010610",3.18719851767379e-05,3.3434386561622e-05,3.41949851061191e-05,3.84374222383523e-05,3.21772427383523e-05,3.36855321461496e-05
"010611",3.24305952399491e-05,3.40320958155874e-05,3.49863675248134e-05,3.89717683830878e-05,3.33936884541454e-05,3.41388916528768e-05
"010612",3.23342060581662e-05,3.40967069853876e-05,3.53653608471349e-05,3.89291878925052e-05,3.30666356273618e-05,3.47938129360362e-05
"010701",3.49837466942647e-05,3.68935973193043e-05,3.80249090606324e-05,4.25044753762622e-05,3.652170334388e-05,3.81150852992833e-05
"010702",3.22239280073039e-05,3.40190196333402e-05,3.52174637645612e-05,3.90649384406999e-05,3.30634153051216e-05,3.47154872719761e-05
"010703",3.48769320821134e-05,3.65783607790165e-05,3.78039225869091e-05,4.19444806217114e-05,3.5911531190998e-05,3.80651992919643e-05
"010704",3.51259179337566e-05,3.67492253189582e-05,3.8225277601164e-05,4.22419232991519e-05,3.62000727253504e-05,3.8080690555041e-05
"010705",3.33902179683755e-05,3.5534192287314e-05,3.63592135943628e-05,4.08205507987495e-05,3.46283945974304e-05,3.64864410549295e-05
"010706",3.26443301576688e-05,3.46215206324006e-05,3.51670838934627e-05,3.92733774445774e-05,3.33882515637184e-05,3.51375627929415e-05
"010707",3.25738537085706e-05,3.468769746036e-05,3.53714868020504e-05,4.02137236626287e-05,3.39719705672748e-05,3.56616900927457e-05
"020101",3.67659196909999e-05,3.84321538743866e-05,3.80596717030061e-05,4.35099685901755e-05,3.83403758554391e-05,4.16241371276867e-05
"020102",3.63483526924807e-05,3.77226129055102e-05,3.75423212802948e-05,4.26424149832678e-05,3.73375122156654e-05,4.04516153386452e-05
"020103",3.89878795773448e-05,4.01618828873222e-05,4.13176335114126e-05,4.51129618640623e-05,4.01149637372574e-05,4.30027340896479e-05
"020104",3.76252608294415e-05,3.8915962577669e-05,3.89361649576989e-05,4.40736420903967e-05,3.87417254289169e-05,4.16029047430216e-05
"020105",3.45814584178406e-05,3.62627494767506e-05,3.57726828350918e-05,4.06654078657388e-05,3.55474817110319e-05,3.88386751156337e-05
"020106",3.70799649457625e-05,3.90994627846742e-05,3.8289949885052e-05,4.33730397520647e-05,3.82366188415559e-05,4.13893569645535e-05
"020107",3.74354423610008e-05,3.8750927452173e-05,3.86396528866217e-05,4.37211032583199e-05,3.86178490189568e-05,4.17126112362429e-05
"020108",3.57518891303164e-05,3.72549410955819e-05,3.71052826722531e-05,4.30503102990669e-05,3.73241618472193e-05,4.11582971295003e-05
"020109",4.00296949964108e-05,4.13766085211017e-05,4.18955087350152e-05,4.62173713952818e-05,4.08469869816256e-05,4.39950378688428e-05
"020110",3.63848950161481e-05,3.79154657548087e-05,3.78151434187679e-05,4.24652615853491e-05,3.73489988135306e-05,4.04968748240602e-05
"020111",3.64408078948794e-05,3.79853611697749e-05,3.76576118509627e-05,4.26746063469031e-05,3.76477556326785e-05,4.04520435758906e-05
"020112",3.55641264406374e-05,3.75174144903907e-05,3.74186230598893e-05,4.19883777510324e-05,3.68866066966416e-05,3.97035229900581e-05
"020201",3.78648425473134e-05,3.89020128476578e-05,3.92351317475877e-05,4.43878564103125e-05,3.94852635955094e-05,4.2792701396091e-05
"020202",3.83731365627055e-05,3.94418452795761e-05,3.96084429329507e-05,4.48620524840052e-05,3.97474467146524e-05,4.26436950995148e-05
"020203",3.76415440169253e-05,3.92575691522342e-05,3.8847186994172e-05,4.41788709235021e-05,3.95928786426928e-05,4.25125264146566e-05
"020204",3.66825410685289e-05,3.8179962578216e-05,3.76518514191838e-05,4.30228386729915e-05,3.78424629401447e-05,4.12330662211063e-05
"020205",3.88740334312796e-05,3.9679016234238e-05,3.99996109107966e-05,4.54077884800047e-05,4.01744747809169e-05,4.36026883541611e-05
"020301",3.41638090658736e-05,3.61606360500429e-05,3.59012982707871e-05,4.01393352446131e-05,3.48646338078005e-05,3.70554924046151e-05
"020302",3.48016663448799e-05,3.68835454685839e-05,3.6822713345894e-05,4.13153298907449e-05,3.56110724456602e-05,3.84792216873775e-05
"020303",3.47786994350612e-05,3.67267392260312e-05,3.66564377421111e-05,4.12377329075658e-05,3.54768575312534e-05,3.78292485895466e-05
"020304",3.44822912754065e-05,3.64902404836661e-05,3.61561202546888e-05,4.04770268652913e-05,3.52906001881956e-05,3.75588405619425e-05
"020305",3.43237103498675e-05,3.60930582848532e-05,3.60339745508716e-05,4.04131973105383e-05,3.51981886861653e-05,3.72554818697757e-05
"020306",3.44189836992311e-05,3.60509116201395e-05,3.60492118514815e-05,4.06585087708177e-05,3.47505328379353e-05,3.73915647605244e-05
"020401",3.44468053132753e-05,3.60426493724768e-05,3.6012559996107e-05,4.05503120977663e-05,3.51631657783698e-05,3.78894090116038e-05
"020402",3.44230408216934e-05,3.60083076912649e-05,3.5916024919789e-05,4.08211476642863e-05,3.51523863698104e-05,3.78819712987707e-05
"020501",3.62987890443223e-05,3.7889110436126e-05,3.77922308856838e-05,4.22710473373618e-05,3.61061260986603e-05,3.9128605587467e-05
"020502",3.83913882000476e-05,3.95874957231821e-05,4.03145703742342e-05,4.40565953026923e-05,3.76944744473446e-05,4.11101252009016e-05
"020503",4.02078629293397e-05,4.05908943626751e-05,4.18226226473991e-05,4.65992147881109e-05,4.01989169203159e-05,4.32812474234505e-05
"020504",3.53526875588456e-05,3.66827525815343e-05,3.68338857777421e-05,4.12777688102106e-05,3.52686822642581e-05,3.79764970655573e-05
"020505",3.75225391766064e-05,3.88681484614243e-05,3.89901510357802e-05,4.37031952657052e-05,3.72481313925742e-05,3.9926855691679e-05
"020506",3.75030932740745e-05,3.90791004178767e-05,3.92433613256224e-05,4.36159850064614e-05,3.68229215131848e-05,4.0088935176833e-05
"020507",4.14623459016318e-05,4.23083225107023e-05,4.31141063222206e-05,4.74826635594309e-05,4.17504833453438e-05,4.43921509292558e-05
"020508",3.51911879099963e-05,3.65566652645501e-05,3.66958687046651e-05,4.13979907317806e-05,3.51785136716654e-05,3.79712737167727e-05
"020509",3.52073423252553e-05,3.65832425363125e-05,3.66591948690643e-05,4.10219771913335e-05,3.50034224293662e-05,3.76590008571993e-05
"020510",3.81466756740973e-05,3.94270617083266e-05,3.96678050457558e-05,4.42475905245325e-05,3.80344896489154e-05,4.06804719038958e-05
"020511",3.7830379278439e-05,3.99993966910337e-05,3.97865308401828e-05,4.39687726352642e-05,3.77751025905213e-05,4.07046857073589e-05
"020512",3.6548535279454e-05,3.82879615954283e-05,3.79479794256243e-05,4.24580444721222e-05,3.6202439750256e-05,3.88284293284572e-05
"020513",3.71414667771866e-05,3.88852149657063e-05,3.87383061241791e-05,4.30370923226562e-05,3.7126492288647e-05,3.95186945128119e-05
"020514",3.68773755617872e-05,3.83271891133435e-05,3.92433243776371e-05,4.2906856090128e-05,3.6795079639383e-05,3.95683485031121e-05
"020515",3.62926997563401e-05,3.76251905240836e-05,3.77481004619778e-05,4.24024088984552e-05,3.6199002439782e-05,3.9007806620703e-05
"020601",3.63283290125384e-05,3.79239660966943e-05,3.78148382301443e-05,4.23899600736683e-05,3.72521110738714e-05,4.05925787875413e-05
"020602",3.64243490817857e-05,3.85760561141713e-05,3.83726869395099e-05,4.32492742775305e-05,3.76217025881924e-05,4.15554372614239e-05
"020603",3.6540167705271e-05,3.87877239563873e-05,3.88380904430971e-05,4.32324243428165e-05,3.76261490441523e-05,4.16718339989068e-05
"020604",3.68138766977598e-05,3.79420476366001e-05,3.8242996197496e-05,4.27963711551499e-05,3.77450848919125e-05,4.12279046767859e-05
"020605",3.70506332792691e-05,3.88325442910622e-05,3.89075523785981e-05,4.31883238378396e-05,3.80049540637044e-05,4.09627778108321e-05
"020606",3.39255204956815e-05,3.55801187648943e-05,3.54562103893178e-05,3.99105335676097e-05,3.44514312453837e-05,3.77558137364338e-05
"020607",3.66960719642783e-05,3.85284596436981e-05,3.90771078722636e-05,4.305846204203e-05,3.79049366927574e-05,4.13191834214929e-05
"020608",3.50058190206922e-05,3.68704446389078e-05,3.69367909364641e-05,4.1213716030589e-05,3.6236216894301e-05,3.89252998667008e-05
"020609",3.35105629611159e-05,3.52537527337161e-05,3.5066793418162e-05,3.94574314248693e-05,3.41103962059648e-05,3.6993443885992e-05
"020610",3.73184274404321e-05,3.94676966338595e-05,3.96685176356589e-05,4.4244784314689e-05,3.92257777753458e-05,4.29845563937797e-05
"020611",3.69194145377748e-05,3.83573281728003e-05,3.83232030546507e-05,4.2734401338854e-05,3.76550019759142e-05,4.0820066546233e-05
"020701",3.49307746326822e-05,3.65645088167041e-05,3.6674700232885e-05,4.11147025118088e-05,3.56073585407983e-05,3.83196946629032e-05
"020702",3.49824131540063e-05,3.66880785739528e-05,3.68963192586091e-05,4.13302689426746e-05,3.56677358906495e-05,3.79729702482982e-05
"020703",3.52061978655532e-05,3.70097427570455e-05,3.74761173040024e-05,4.17498567526409e-05,3.6143707795421e-05,3.85099321977984e-05
"020801",4.16951217432688e-05,4.27343365235639e-05,4.32017707952033e-05,4.77230125149731e-05,4.17154825280919e-05,4.45882053208753e-05
"020802",4.07926897735607e-05,4.2241272790632e-05,4.25519023543938e-05,4.70431195507119e-05,4.10852547397146e-05,4.43401601434134e-05
"020803",4.15648220087243e-05,4.26422315131489e-05,4.30361611604263e-05,4.78791129730825e-05,4.12920440283934e-05,4.44509285229921e-05
"020804",3.98994347270308e-05,4.13747965498989e-05,4.14800711607101e-05,4.61848543374943e-05,4.05384546059411e-05,4.38673976786401e-05
"020901",3.33530662226852e-05,3.52198526480682e-05,3.5335858527305e-05,3.97486151442107e-05,3.38658087513934e-05,3.58400771777842e-05
"020902",3.25445719813265e-05,3.45125465636547e-05,3.46256340557481e-05,3.89785977187123e-05,3.30219737593967e-05,3.47978988337897e-05
"020903",3.49141207746323e-05,3.68518743897736e-05,3.69099673851409e-05,4.10888747158018e-05,3.56158190234843e-05,3.76745008102893e-05
"020904",3.34209515028258e-05,3.52596770060394e-05,3.55287845157526e-05,3.98285824682908e-05,3.40709350000484e-05,3.56992699447209e-05
"020905",3.71747838419874e-05,3.9271204123191e-05,3.92061519258058e-05,4.37356273590964e-05,3.74339031165043e-05,3.98573758656566e-05
"020906",3.69413798450384e-05,3.86319669865595e-05,3.88764197330023e-05,4.32249499421395e-05,3.68637940365986e-05,3.96429881714727e-05
"020907",3.69629875598447e-05,3.86312198155733e-05,3.88222716619653e-05,4.36013451370572e-05,3.72726857580705e-05,3.97656769177508e-05
"021001",3.35725554896551e-05,3.53691742307432e-05,3.50951983074312e-05,3.95004948180167e-05,3.43945124429919e-05,3.69562034766221e-05
"021002",3.50809566880648e-05,3.68091754335433e-05,3.67891124326464e-05,4.14224915208071e-05,3.583459392137e-05,3.80211438208334e-05
"021003",3.35413689687862e-05,3.52768858275691e-05,3.52345606028918e-05,3.97667831469575e-05,3.41611214678924e-05,3.68322427085692e-05
"021004",3.73834119830403e-05,3.84193710828521e-05,3.91145315651525e-05,4.46371204511488e-05,3.89998106104768e-05,4.30063158418079e-05
"021005",3.47370726322675e-05,3.68818085567615e-05,3.65469143248741e-05,4.13798984941808e-05,3.56573192132134e-05,3.79173712665164e-05
"021006",3.52652106042563e-05,3.72326144888727e-05,3.74317410581324e-05,4.19958176258566e-05,3.6309310876001e-05,3.81533637831465e-05
"021007",3.62816464644983e-05,3.8035430497731e-05,3.82654405295564e-05,4.3232382456866e-05,3.74060467089715e-05,4.06510516189762e-05
"021008",3.59754716242297e-05,3.77516180338589e-05,3.76726075419341e-05,4.29699372039091e-05,3.732854130315e-05,4.05574147503519e-05
"021009",3.38707035126268e-05,3.63689218270515e-05,3.58332253174141e-05,4.0832906335151e-05,3.48300144309611e-05,3.78860711610267e-05
"021010",3.50600056399665e-05,3.69078555933528e-05,3.69241957561798e-05,4.1464495070844e-05,3.58663152874583e-05,3.82550320558766e-05
"021011",3.51317963677354e-05,3.70911345578082e-05,3.69621259353557e-05,4.20029044334452e-05,3.61816356039006e-05,3.89772422665851e-05
"021012",3.55835529417705e-05,3.82826261399514e-05,3.75247788459875e-05,4.23931370591499e-05,3.67938534509685e-05,4.00145034695327e-05
"021013",3.40940304354584e-05,3.61428881442308e-05,3.61217523559041e-05,4.07560122411844e-05,3.48529294989927e-05,3.70006883994398e-05
"021014",3.72784000655806e-05,3.83304191957744e-05,3.93307451501492e-05,4.48137022404553e-05,3.92448443401698e-05,4.330692908185e-05
"021015",3.47599076475479e-05,3.6334687645695e-05,3.67706505437893e-05,4.16649104047957e-05,3.60907230911631e-05,3.88210921471246e-05
"021016",3.5293859960262e-05,3.7568899139212e-05,3.7376741522595e-05,4.19482977221548e-05,3.62284419213302e-05,3.89078976494386e-05
"021101",4.2479712623653e-05,4.3145697618219e-05,4.40465307185499e-05,4.84499659288147e-05,4.21482532782594e-05,4.56926466655484e-05
"021102",3.94639907360238e-05,4.06306667488675e-05,4.06253003087451e-05,4.57967785626802e-05,3.92732508369815e-05,4.40106567755393e-05
"021103",4.20305752436035e-05,4.30903815712016e-05,4.3551331908253e-05,4.79367479066684e-05,4.21533488207938e-05,4.51263096750232e-05
"021104",4.02147216482226e-05,4.13880715036612e-05,4.16596223326255e-05,4.66303886723572e-05,4.11570989925771e-05,4.4393878711999e-05
"021105",3.88161367845942e-05,3.98401222452869e-05,3.98912830958063e-05,4.49212850224489e-05,3.94996548371781e-05,4.31861653972166e-05
"021201",3.56960192096155e-05,3.70362660719665e-05,3.71239642648837e-05,4.15737432598917e-05,3.59683164273497e-05,3.83686347518923e-05
"021202",3.74790083723359e-05,3.91234654030711e-05,3.93059575031393e-05,4.34247413580638e-05,3.75021712643066e-05,3.99678448091747e-05
"021203",3.64251605176227e-05,3.80964845504205e-05,3.79981707829965e-05,4.26049426784346e-05,3.67895994863719e-05,3.90300205568992e-05
"021204",3.71449777653618e-05,3.87510486714917e-05,3.87890522621776e-05,4.32897507210139e-05,3.72498208044359e-05,3.99891428911229e-05
"021205",3.58712481933349e-05,3.7319715895307e-05,3.74773040715711e-05,4.17298891597765e-05,3.60461216351902e-05,3.86788118175972e-05
"021206",3.64902776558749e-05,3.82821839734124e-05,3.83142420087615e-05,4.27430948030077e-05,3.70723063891139e-05,3.99447315011056e-05
"021207",3.71570169082436e-05,3.8995153729216e-05,3.8797531443169e-05,4.30964723279626e-05,3.74810562698669e-05,4.05764798354336e-05
"021208",3.45855898814937e-05,3.63558510335674e-05,3.64072228787279e-05,4.07129809363637e-05,3.50087521280697e-05,3.71618511645758e-05
"021209",3.70327916181935e-05,3.80767876981313e-05,3.86263806994136e-05,4.30372988201833e-05,3.66894937729454e-05,3.92296606208677e-05
"021210",3.4797216311123e-05,3.65301973360395e-05,3.64306969124331e-05,4.09966757279876e-05,3.50613763474182e-05,3.72451620427112e-05
"021301",3.29701579798833e-05,3.52460460716522e-05,3.48328941718685e-05,3.90942404072692e-05,3.34135255410538e-05,3.55831989848683e-05
"021302",3.3338190286219e-05,3.50394607728622e-05,3.53660827989606e-05,3.93914230651285e-05,3.37345595450576e-05,3.53702329943388e-05
"021303",3.30289018606953e-05,3.51682879859202e-05,3.51862427153472e-05,3.95223021256589e-05,3.4302134625712e-05,3.61929236479394e-05
"021304",3.41584875445154e-05,3.60164430606509e-05,3.61766337805044e-05,4.05921190088475e-05,3.48314149653385e-05,3.70053885864272e-05
"021305",3.29339396853646e-05,3.4655202737109e-05,3.47913144711693e-05,3.89301347346946e-05,3.38257880615038e-05,3.57911367599401e-05
"021306",3.3177032406624e-05,3.48112667447773e-05,3.4561772780534e-05,3.94240580184213e-05,3.3855832413415e-05,3.55886477875388e-05
"021307",3.31857996772182e-05,3.47177222208035e-05,3.47825714762371e-05,3.94571801340073e-05,3.3725385203585e-05,3.57078850991988e-05
"021308",3.27975987726021e-05,3.47418107167651e-05,3.46367489587985e-05,3.8653844265875e-05,3.32247952258992e-05,3.54338004315193e-05
"021401",3.66822170063907e-05,3.82949251843864e-05,3.779979899957e-05,4.29085476330184e-05,3.63638435096851e-05,3.89228085263153e-05
"021402",3.97029518833372e-05,4.10502206459203e-05,4.08070879662073e-05,4.55868283593298e-05,3.87811622197695e-05,4.14640670366812e-05
"021403",3.63228418385588e-05,3.80161558595653e-05,3.78400534120536e-05,4.24184422627618e-05,3.58722399789705e-05,3.87179349356241e-05
"021404",3.90628314731046e-05,4.05640061099899e-05,4.04160566532168e-05,4.50275073090595e-05,3.84876003797436e-05,4.11340861193063e-05
"021405",4.39064581053422e-05,4.45823384030034e-05,4.5183706602355e-05,4.98388118048141e-05,4.32550894257352e-05,4.61598826295846e-05
"021406",3.74056775066104e-05,3.90321729869663e-05,3.87362757830177e-05,4.37877479660743e-05,3.70327413250638e-05,3.9870109138634e-05
"021407",3.6691021822225e-05,3.86175264369308e-05,3.82186118627148e-05,4.28309845497671e-05,3.61353158358095e-05,3.88694173899872e-05
"021408",3.67155516687879e-05,3.8653360331887e-05,3.86840095081106e-05,4.33278612251292e-05,3.59531394391938e-05,3.90303740590258e-05
"021409",4.19936492543036e-05,4.28917973830192e-05,4.31011704185276e-05,4.78330139018119e-05,4.15510619591849e-05,4.40437107099558e-05
"021410",3.69080366862072e-05,3.86426818329751e-05,3.79769724945484e-05,4.33061987373319e-05,3.63984536712643e-05,3.9340267410856e-05
"021501",3.51747593022597e-05,3.69382602307643e-05,3.73384897500236e-05,4.15430659806152e-05,3.53795688977522e-05,3.75718054422966e-05
"021502",3.66904776421155e-05,3.84155847850799e-05,3.84668492503847e-05,4.29064451238645e-05,3.68988140671074e-05,3.9010566349012e-05
"021503",3.34854041354612e-05,3.53441929310636e-05,3.56407981541574e-05,3.97295462637723e-05,3.41413213923795e-05,3.56579454149036e-05
"021504",3.55164429060349e-05,3.71911402924409e-05,3.71404574290199e-05,4.17569079688319e-05,3.57715954572246e-05,3.74123782989222e-05
"021505",3.51815649253799e-05,3.70747707213879e-05,3.70376709533572e-05,4.13381874148301e-05,3.57472098596348e-05,3.74435089464368e-05
"021506",3.49612464697207e-05,3.70390729555834e-05,3.70945910994846e-05,4.13952221345566e-05,3.55739225281123e-05,3.72836002291322e-05
"021507",3.37719016681954e-05,3.59408496496207e-05,3.56637172802589e-05,3.97934438444226e-05,3.43552714141497e-05,3.62069102882237e-05
"021508",3.58605361448043e-05,3.79309190769557e-05,3.82919716155116e-05,4.24565600947267e-05,3.64789279376374e-05,3.82525488424536e-05
"021509",3.39642524319363e-05,3.57975557912842e-05,3.60004291601055e-05,4.01499586104109e-05,3.42590180217751e-05,3.58579290443848e-05
"021510",3.66644299195044e-05,3.83164929197631e-05,3.81869689502211e-05,4.26171706403154e-05,3.68954054692039e-05,3.88706741068911e-05
"021511",3.60128775386754e-05,3.75356573629937e-05,3.7800669903318e-05,4.215110207825e-05,3.60703871332791e-05,3.80083336246057e-05
"021601",3.38002293064261e-05,3.56433834652495e-05,3.59444901327208e-05,4.0267757390478e-05,3.44765287403907e-05,3.6402952080528e-05
"021602",3.31080351038901e-05,3.48828952802034e-05,3.48863736130026e-05,3.91766709524844e-05,3.36404041584494e-05,3.54952049272286e-05
"021603",3.41868681007703e-05,3.59946816778842e-05,3.63336471332194e-05,4.0395681969916e-05,3.4754390038904e-05,3.68461532178204e-05
"021604",3.44588868575252e-05,3.63326682156169e-05,3.64804624389643e-05,4.10715695905963e-05,3.53658209027306e-05,3.71562183290897e-05
"021701",3.7560370079033e-05,3.89825084321259e-05,3.87543263663399e-05,4.45865885562851e-05,3.91180492514205e-05,4.30462891219789e-05
"021702",3.69321622861807e-05,3.78790415506831e-05,3.82741891610939e-05,4.3099083580744e-05,3.73156902210871e-05,4.10008706110674e-05
"021703",3.74585658062055e-05,3.89162946749424e-05,3.89369881094789e-05,4.39939909599979e-05,3.86046610369003e-05,4.19698258420968e-05
"021704",3.69398092777316e-05,3.81600025563397e-05,3.82129741171221e-05,4.33247384137986e-05,3.73618039510088e-05,4.11364650636917e-05
"021705",3.81348086818293e-05,3.89558253551527e-05,3.95369029554485e-05,4.45338237213616e-05,3.88026652665918e-05,4.19339728736725e-05
"021706",3.71944454038915e-05,3.80465205018728e-05,3.83879153227641e-05,4.34687012438019e-05,3.71341337713324e-05,4.09833920462822e-05
"021707",3.67822851175308e-05,3.75801764163095e-05,3.77386898818016e-05,4.26358300786197e-05,3.67553240706589e-05,3.97435743661469e-05
"021708",3.91721715455663e-05,3.9880579747731e-05,4.09018699544658e-05,4.54942054282431e-05,3.95435676588841e-05,4.3021780517855e-05
"021709",3.73135854405511e-05,3.8589361601563e-05,3.87250954705592e-05,4.34063484131918e-05,3.76575667903949e-05,4.16506702919364e-05
"021710",3.8044719845589e-05,3.88206490093447e-05,3.93400370666239e-05,4.48196390222904e-05,3.95188791806709e-05,4.38843680673247e-05
"021801",4.25533933317352e-05,4.37014056720953e-05,4.44065720508021e-05,4.87906037747048e-05,4.25461810609245e-05,4.50312723497868e-05
"021802",3.67414407032921e-05,3.85666424191615e-05,3.86214583010594e-05,4.32733372233083e-05,3.70491561687673e-05,3.99559875175501e-05
"021803",4.43866587768566e-05,4.50306903875993e-05,4.58554189113234e-05,5.05128041732982e-05,4.37561832895223e-05,4.71147477158206e-05
"021804",3.85839435074904e-05,4.00689876601384e-05,4.05037844144374e-05,4.46850786643456e-05,3.88825037324297e-05,4.09039858680092e-05
"021805",4.00371672703878e-05,4.15468642234547e-05,4.20249639950171e-05,4.65394121149614e-05,4.04244334023472e-05,4.3401816543556e-05
"021806",4.21861524651922e-05,4.33452728203748e-05,4.3813078450537e-05,4.8381467172614e-05,4.17203960529457e-05,4.46634233699097e-05
"021807",4.15496889870931e-05,4.26492800716151e-05,4.28921714803091e-05,4.7791509722088e-05,4.17274530272911e-05,4.3811321709956e-05
"021808",4.52522915594122e-05,4.61847771289089e-05,4.67553268240711e-05,5.15239917709e-05,4.5043490550409e-05,4.82155830426337e-05
"021809",4.20862825989591e-05,4.30062616928813e-05,4.35847143016255e-05,4.82134113546369e-05,4.20142336720123e-05,4.44786724635389e-05
"021901",3.17371811494999e-05,3.37689577176948e-05,3.38657723065086e-05,3.81660375581255e-05,3.23262043241651e-05,3.37744750364689e-05
"021902",3.38518417476828e-05,3.58913177416091e-05,3.62456474359308e-05,4.04222872587307e-05,3.46969026347832e-05,3.61124385510069e-05
"021903",3.31263043748623e-05,3.54374024800855e-05,3.57765607458894e-05,4.03106187912755e-05,3.44645404077994e-05,3.60126543398244e-05
"021904",3.33790469921236e-05,3.5405218094447e-05,3.55131073785087e-05,3.97559323654601e-05,3.38968029169974e-05,3.59276776321924e-05
"021905",3.30371792105017e-05,3.50034184158986e-05,3.51669992900409e-05,3.93703528376512e-05,3.37655201807468e-05,3.50977618985127e-05
"021906",3.24147665806648e-05,3.42560483546488e-05,3.46137614346656e-05,3.87798879309048e-05,3.2986874634317e-05,3.51112018507464e-05
"021907",3.41777612557448e-05,3.62545581381095e-05,3.66576344472531e-05,4.11590825471601e-05,3.50684821100811e-05,3.72155846704349e-05
"021908",3.32405676236884e-05,3.49848889994326e-05,3.54964052898393e-05,3.95150547877882e-05,3.3827041981663e-05,3.5596781001207e-05
"021909",3.49144385301188e-05,3.66232865813127e-05,3.67735480893544e-05,4.14803344481626e-05,3.51454412918709e-05,3.73346812534186e-05
"021910",3.48838146652173e-05,3.69437012438645e-05,3.70158964201102e-05,4.13574021148716e-05,3.53654356682456e-05,3.78062194577859e-05
"022001",3.43873041257956e-05,3.63465489225191e-05,3.60942494498269e-05,4.05993932077811e-05,3.48461991799256e-05,3.77611773443519e-05
"022002",3.63520825175219e-05,3.79040135535066e-05,3.78677127345209e-05,4.23747381666287e-05,3.69035329776589e-05,4.00364082570789e-05
"022003",3.53637503003048e-05,3.75299023544595e-05,3.71698709188771e-05,4.15291762003229e-05,3.63624844557595e-05,3.94744679041817e-05
"022004",3.7692853633289e-05,3.94798614957578e-05,3.9060261277272e-05,4.33168565257397e-05,3.75448274677838e-05,4.11563992351036e-05
"022005",3.71375418318701e-05,3.87943710633595e-05,3.88731027828302e-05,4.33034965589761e-05,3.78157270090119e-05,4.08222159032214e-05
"022006",3.58894319013646e-05,3.74747918011608e-05,3.69757175723592e-05,4.18219731292316e-05,3.58260976195399e-05,3.92311262899788e-05
"022007",3.65236086348901e-05,3.83408905432174e-05,3.82529986086417e-05,4.29436020184185e-05,3.73976056492061e-05,4.06539985145602e-05
"022008",3.48320606580627e-05,3.65653131588752e-05,3.68090446984215e-05,4.12067356988492e-05,3.55593001172443e-05,3.81811827045985e-05
"030101",3.85328404772247e-05,4.03439792669688e-05,3.8933724409364e-05,4.41863538935718e-05,3.83160500636952e-05,4.08708231930661e-05
"030102",3.90152882788646e-05,4.0288610423687e-05,3.89234366940412e-05,4.38676371880273e-05,3.85490974209949e-05,4.13328476221272e-05
"030103",3.83751905318849e-05,4.00999279711804e-05,3.86738482288464e-05,4.32066311472696e-05,3.82578532615529e-05,4.08209994356661e-05
"030104",3.88541989324319e-05,4.05807559668546e-05,3.90940012116659e-05,4.39233303933259e-05,3.85354777837105e-05,4.11142224190906e-05
"030105",3.82225517892221e-05,4.06229541774166e-05,3.89042337930227e-05,4.36083141105786e-05,3.79899003791765e-05,4.08046360367482e-05
"030106",3.81364205821777e-05,3.9762897579007e-05,3.83074935296168e-05,4.32082841377144e-05,3.76639524422308e-05,4.04018573556078e-05
"030107",3.79119466754168e-05,3.96339641035093e-05,3.82133463826593e-05,4.30373027255255e-05,3.73860285960691e-05,4.01876119969574e-05
"030108",3.78849351585737e-05,3.98323913238022e-05,3.81510250938656e-05,4.29424682556519e-05,3.72528003546735e-05,3.99695457702434e-05
"030109",3.70676834537626e-05,3.83328696209496e-05,3.67792617656234e-05,4.22671834214876e-05,3.66731558613865e-05,3.88936312048636e-05
"030201",3.86729442648752e-05,4.08772710046824e-05,3.93400763748377e-05,4.40353050474314e-05,3.84183043127366e-05,4.13543697829253e-05
"030202",3.89688410286085e-05,4.13786768618368e-05,3.98892812613911e-05,4.46324661291991e-05,3.89229210651721e-05,4.18574225589465e-05
"030203",3.8408258794744e-05,4.06208926466705e-05,3.90578884339914e-05,4.37328122266972e-05,3.84511935247172e-05,4.11129124131058e-05
"030204",3.86169230013287e-05,4.05950266163542e-05,3.95007996780616e-05,4.44640682374792e-05,3.87033660235036e-05,4.14852352057056e-05
"030205",3.84546813347199e-05,4.12176786863219e-05,3.93241168821653e-05,4.43233389682371e-05,3.84968473430412e-05,4.14973511665387e-05
"030206",3.80347118403751e-05,3.98772863549627e-05,3.8105371361875e-05,4.32519170988502e-05,3.698825186339e-05,4.0115576943797e-05
"030207",3.87179356804948e-05,4.07440259526764e-05,3.9334369478438e-05,4.41612259011053e-05,3.84346267590866e-05,4.12915641154031e-05
"030208",3.85903274049639e-05,4.09119686056855e-05,3.92702711919751e-05,4.39499125182047e-05,3.84854991912202e-05,4.13570744022974e-05
"030209",3.80812797152689e-05,4.02733073727902e-05,3.87355020118412e-05,4.33813015431097e-05,3.75277336960121e-05,4.05613638627574e-05
"030210",3.78118977215299e-05,3.94761936899587e-05,3.83684668467107e-05,4.24586341642785e-05,3.73559074832991e-05,4.01276564515347e-05
"030211",3.71412480511602e-05,3.92262962108825e-05,3.7992067381438e-05,4.20744744780555e-05,3.6562799369557e-05,3.96727894691889e-05
"030212",3.92094605504211e-05,4.15587970040759e-05,4.01181216668131e-05,4.42966265015559e-05,3.89154042123089e-05,4.18564306382092e-05
"030213",3.87567657943212e-05,4.09088853425274e-05,3.95107365918726e-05,4.41992084182563e-05,3.85382262158998e-05,4.17141339781894e-05
